subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.3.4,القدرة على تكوين المقطع المقروء.,2030400,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.3.5,القدرة على محاكاة قراءة الكلمات وترديدها وقراءتها.,2030500,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.3.6,القدرة على تهجئة الكلمات.,2030600,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.4.1,القدرة على محاكاة قراءة التراكيب وترديدها وقراءتها قراءة صحيحة من حيث النبر والتنغيم.,2040100,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.4.2,القدرة على تحديد التراكيب المقروءة.,2040200,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.4.3,القدرة على تمييز التراكيب المقروءة.,2040300,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.4.4,القدرة على تمثيل التراكيب المقروءة ارتجاليا.,2040400,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.4.5,القدرة على تصنيف التراكيب المقروءة.,2040500,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.5.1,القدرة على محاكات قراءة الأرقام والأعداد وترديدها وقراءتها.,2050100,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.5.2,القدرة على ترتيب الأرقام والأعداد المقروءة.,2050200,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.5.3,القدرة على تمييز الأرقام والأعداد المقروءة قراءة صحيحة.,2050300,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.5.4,القدرة على قراءة الأرقام والأعداد وتنفيذ عملية العد: 21 – 31,2050400,True
اللغة العربية-SK,BA-SK,3,مهارة الكتابة,3.1.1,القدرة على كتابة الحروف الهجائية متصلا ومنفصلا.,3010100,True
اللغة العربية-SK,BA-SK,3,مهارة الكتابة,3.2.1,القدرة على كتابة المقاطع في الكلمات.,3020100,True
اللغة العربية-SK,BA-SK,3,مهارة الكتابة,3.3,كتابة الكلمات حسب المحاور المقترحة كتابة صحيحة.,3030000,True
اللغة العربية-SK,BA-SK,3,مهارة الكتابة,3.4.1,القدرة على كتابة التراكيب.,3040100,True
اللغة العربية-SK,BA-SK,3,مهارة الكتابة,3.5.1,القدرة على كتابة الأرقام والأعداد (21 - 31).,3050100,True
اللغة العربية-SK,BA-SK,4,مهارة الاستماع والكلام,1.1.1,القدرة على محاكاة أصوات الحروف القمرية والشمسية داخل كلمات المحاور وترديدها ثم نطقها نطقا صحيحا.,1010100,True
