subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.2.2,Menganalisis sentuhan tidak selamat pada anggota seksual mengikut situasi.,1020200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.2.3,Menjana idea cara melapor kepada orang yang dipercayai sekiranya berlaku sentuhan tidak selamat pada anggota seksual.,1020300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,2.0 Penyalahgunaan Bahan,2.1.1,Mengaplikasikan kemahiran berkata TIDAK kepada pelawaan merokok.,2010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,2.0 Penyalahgunaan Bahan,2.1.2,Menganalisis bahaya merokok terhadap kesihatan diri dan persekitaran.,2010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,2.0 Penyalahgunaan Bahan,2.1.3,Menjana idea cara mengelakkan diri daripada menjadi perokok pasif.,2010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,3.0 Pengurusan Mental Dan Emosi,3.1.1,Menjelaskan maksud keyakinan diri.,3010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,3.0 Pengurusan Mental Dan Emosi,3.1.2,Mengaplikasikan cara meningkatkan keyakinan diri dalam kehidupan harian.,3010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,3.0 Pengurusan Mental Dan Emosi,3.1.3,Menjana idea cara meningkatkan keyakinan diri melalui amalan positif.,3010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,4.0 Kekeluargaan,4.1.1,Memahami batas sentuhan dalam perhubungan kekeluargaan.,4010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,4.0 Kekeluargaan,4.1.2,Mengaplikasikan kemahiran berkata TIDAK kepada sentuhan tidak selamat dalam perhubungan kekeluargaan.,4010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,4.0 Kekeluargaan,4.1.3,Menjana idea kesan tidak menjaga batas sentuhan dalam perhubungan kekeluargaan.,4010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.1.1,Menyatakan persediaan diri dan kesesuaian pakaian mengikut jenis aktiviti yang dijalankan.,5010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.1.2,Menentukan ruang yang selamat dalam aktiviti fizikal.,5010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.1.3,Mengenal pasti alatan yang selamat digunakan.,5010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.1.4,Menggunakan alatan mengikut fungsi alatan dengan betul.,5010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.1.5,Mematuhi peraturan keselamatan di tempat aktiviti.,5010500,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.2.1,Melibatkan diri dan mengambil bahagian secara aktif.,5020100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.2.2,Menerima cabaran dan seronok semasa melakukan aktiviti.,5020200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.2.3,Menerima kemenangan dan kekalahan dalam permainan.,5020300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.3.1,"Berkomunikasi dengan rakan, guru dan ahli kumpulan semasa melakukan aktiviti fizikal.",5030100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.4.1,Memilih sendiri rakan untuk membentuk kumpulan.,5040100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.4.2,Melakukan aktiviti secara berpasangan dan berkumpulan.,5040200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,5.0 Kesukanan ( Domain Afektif ),5.4.3,Bekerjasama dalam kumpulan.,5040300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,6.0 Penyakit,6.1.1,Menjelaskan tentang penyakit bawaan nyamuk; Demam denggi; Demam malaria,6010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,6.0 Penyakit,6.1.2,Mengaplikasikan pengetahuan mengenai cara mencegah pembiakan nyamuk.,6010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,6.0 Penyakit,6.1.3,Mereka cipta bahan maklumat mencegah demam denggi dan demam malaria.,6010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,7.0 Keselamatan,7.1.1,Menyatakan maksud ancaman sekeliling.,7010100,TRUE
